,Unnamed: 0,Track,Year,Closest Passage (km),Angle of Passage,close_x,close_y,Vm_max,Vm_rmin,Rm_max,Rm_rmin,Direction,U,V,Max Surge (m),pass_libh
642,642,643,2001,14.110540740876695,167.2756443145763,-75.24099999999999,23.293,14.22952104,12.33122268,115.95,56.76,NW,-0.5529999999999973,0.5670000000000002,0.543781,14.110540740876695
643,643,644,2001,86.07940860043165,279.8753013828213,-74.98399999999998,22.501,37.90423392,14.71824284,120.44,48.34,NW,-0.603999999999985,0.120000000000001,0.455146,86.07940860043165
644,644,645,2001,64.9707568218192,96.96717713519834,-75.18799999999999,23.846,27.136921,14.9445982,120.11,47.67,NE,0.4270000000000209,0.1439999999999983,0.416069,64.9707568218192
645,645,646,2001,66.70388897208241,248.729747542242,-75.33499999999998,22.705,61.80015772,42.3901856,120.11,30.83,NW,-0.5989999999999895,0.1549999999999975,0.585956,66.70388897208241
646,646,647,2001,5.416299567046113,224.1696845137555,-75.15199999999999,23.231,35.32172504,24.950534,120.0,29.29,NW,-0.0229999999999677,0.1610000000000013,0.486785,5.416299567046113
647,647,648,2001,86.18783685068533,52.377419031189,-74.64299999999997,23.88,15.75741972,14.83142052,120.1,48.0,NW,-0.8649999999999523,0.5449999999999982,0.448244,86.18783685068533
648,648,649,2001,103.7793608093642,146.42890900327643,-75.89600000000002,23.782,17.89750676,4.629996,119.97,119.63,NW,-0.2889999999999872,0.0880000000000009,0.340389,103.7793608093642
649,649,650,2001,73.11361966829502,136.90710330100995,-75.59800000000001,23.715,50.84250052,24.2045902,120.28,30.17,NE,0.1229999999999904,0.1709999999999993,0.414127,73.11361966829502
650,650,651,2001,53.46467992983508,184.76364169072636,-75.59699999999998,23.225,59.05302676,38.36208908,120.27,26.1,NE,0.02800000000002,0.2759999999999998,0.377038,53.46467992983508
651,651,652,2001,48.28436206474965,221.45852413592144,-75.44299999999998,22.977,34.83814768,34.70953668,119.92,21.21,NW,-0.0840000000000031,0.1700000000000017,0.572448,48.28436206474965
652,652,653,2001,64.40640492994444,83.07094964031015,-75.04700000000003,23.841,28.16066456,24.72932308,110.47,29.55,NW,-0.2860000000000013,0.1090000000000017,0.538004,64.40640492994444
653,653,654,2001,98.9702417547818,64.98698861278889,-74.74000000000001,24.073,47.42659236,11.46695676,120.17,60.53,NW,-0.4340000000000259,0.100999999999999,0.446957,98.9702417547818
654,654,655,2002,73.17384024362678,37.35662192852104,-74.59300000000002,23.665,17.6454292,12.94341104,139.51,72.68,NW,-0.2090000000000031,0.4039999999999999,0.392602,73.17384024362678
655,655,656,2002,90.36272685128525,250.63023796509893,-75.387,22.497,53.06489860000001,12.0122674,120.14,58.08,NW,-0.5360000000000014,0.0530000000000008,0.324513,90.36272685128525
656,656,657,2002,48.96018621288289,163.53715394916694,-75.54000000000002,23.39,52.82310992000001,4.76889588,119.87,117.54,NE,0.0929999999999608,0.2179999999999999,0.352007,48.96018621288289
657,657,658,2002,85.693150251348,179.70313333267546,-75.88900000000001,23.269,48.19311392,24.14800136,117.61,40.92,NW,-0.007000000000005,0.1909999999999989,0.459885,85.693150251348
658,658,659,2002,87.3366876003439,76.47594313679893,-74.93299999999999,24.03,29.15868592,18.68975052,119.74,38.65,NW,-0.6290000000000191,0.2729999999999997,0.365278,87.3366876003439
659,659,660,2002,65.69118420305733,273.00261063403855,-75.08600000000001,22.674,52.12346608,37.93510056,120.06,19.43,SW,-0.5740000000000123,-0.0250000000000021,0.469437,65.69118420305733
660,660,661,2002,70.01416839469005,259.4026648549765,-75.233,22.645,32.68262732,19.1887612,120.02,37.7,NW,-0.8509999999999991,0.1310000000000002,0.499223,70.01416839469005
661,661,662,2002,29.435935945710742,55.29118184238301,-74.96600000000001,23.483,31.42223952,29.30787468,117.36,25.04,NW,-0.3170000000000073,0.1820000000000021,0.609526,29.435935945710742
662,662,663,2002,24.5921996779473,61.12122632509462,-75.00999999999999,23.459,23.18599108,7.413138040000001,120.34,86.77,NW,-0.1999999999999886,0.096,0.489361,24.5921996779473
663,663,664,2002,39.253216123012336,217.64762064010907,-75.39699999999999,23.049,36.38662412,27.30154308,120.23,26.84,NW,-0.5179999999999723,0.439,0.517089,39.253216123012336
664,664,665,2002,30.78624571135949,357.1066463904133,-74.83999999999997,23.251,36.643846120000006,12.27463384,120.25,56.99,NE,0.4750000000000227,0.2550000000000025,0.392064,30.78624571135949
665,665,666,2002,12.992216900898962,70.01689347809705,-75.077,23.375,25.17174492,16.22556376,120.13,44.16,NW,-0.382000000000005,0.3069999999999986,0.481428,12.992216900898962
666,666,667,2002,61.01265221247025,50.31454566994584,-74.76600000000002,23.688,38.71705544,25.56272236,119.74,28.61,NW,-0.625,0.2609999999999992,0.373974,61.01265221247025
667,667,668,2002,56.34275153025478,63.68735150521021,-74.892,23.72,35.88761344,7.176493799999999,120.02,88.94,NW,-0.6379999999999768,0.2029999999999994,0.326972,56.34275153025478
668,668,669,2002,93.34730432637052,120.0406533426464,-75.53800000000001,23.993,29.652552160000003,11.84250088,119.69,58.82,SW,-0.4480000000000359,-0.120000000000001,0.565969,93.34730432637052
669,669,670,2002,12.866906271516394,259.5625246488953,-75.13799999999998,23.151,40.46616504,16.92006316,120.1,42.46,NW,-0.3899999999999863,0.036999999999999,0.457244,12.866906271516394
670,670,671,2002,35.35328218143429,17.35402463626026,-74.81299999999999,23.36,20.23822696,4.629996,119.95,119.63,NE,0.1169999999999618,0.1340000000000003,0.420209,35.35328218143429
671,671,672,2002,89.57156674972225,81.9502281638557,-75.00400000000002,24.064,28.38701992,26.50415488,119.91,27.62,NW,-0.55600000000004,0.2789999999999999,0.477965,89.57156674972225
672,672,673,2002,94.98338166753425,184.5579026835008,-75.97000000000003,23.197,32.25049436,16.13810828,120.09,44.39,SE,0.0139999999999531,-0.0500000000000007,0.419903,94.98338166753425
673,673,674,2002,85.01940640230141,136.11085928294997,-75.66899999999998,23.796,17.501384880000003,4.629996,120.12,119.63,NW,-0.2669999999999959,0.1980000000000004,0.545288,85.01940640230141
674,674,675,2002,30.84841577779736,214.1475091397492,-75.34699999999998,23.109,43.35219588,38.218044760000005,116.34,19.29,NW,-0.436999999999955,0.2330000000000005,0.395763,30.84841577779736
675,675,676,2002,103.20803637314631,5.183271015078572,-74.19099999999997,23.349,33.86070408,24.79105636,120.25,29.48,NW,-0.100999999999999,0.3550000000000004,0.469287,103.20803637314631
676,676,677,2002,72.14120484854834,39.56853316767128,-74.61599999999999,23.679,60.64265872,18.43252852,112.85,39.17,NW,-0.5269999999999868,0.3229999999999968,0.555105,72.14120484854834
677,677,678,2002,42.911227551773074,185.1944289077348,-75.50200000000001,23.23,49.34546848,11.14800148,120.25,62.03,NE,0.0989999999999895,0.3099999999999987,0.538508,42.911227551773074
678,678,679,2002,3.236178301639134,95.90614111377072,-75.12,23.294,51.22318908,27.522754,120.39,26.63,SW,-0.4990000000000236,-0.0560000000000009,0.498679,3.236178301639134
679,679,680,2002,94.95587759059464,91.87568266919168,-75.14499999999998,24.12,28.50534204,12.13058952,119.75,57.59,SW,-0.5999999999999659,-0.1020000000000003,0.490335,94.95587759059464
680,680,681,2002,89.17280182320175,65.66819299134634,-74.786,23.997,31.555994960000003,17.59912924,134.04,55.13,SE,0.5830000000000268,-0.0710000000000015,0.602987,89.17280182320175
681,681,682,2002,30.30320329601959,323.339976065721,-74.89800000000002,23.102,38.11515596,20.2433714,120.03,35.83,NW,-0.4410000000000309,0.3330000000000019,0.389542,30.30320329601959
682,682,683,2002,49.71437090017135,228.8020404342361,-75.41199999999998,22.928,45.8369604,28.03205356,119.97,26.15,NW,-0.4329999999999927,0.1320000000000014,0.307572,49.71437090017135
683,683,684,2002,54.60162096494959,81.11214830877941,-75.041,23.751,66.45587592000001,28.654530800000003,120.01,25.6,SW,-0.5520000000000209,-0.0090000000000003,0.470232,54.60162096494959
684,684,685,2002,100.23398338388208,45.49353013866599,-74.48399999999998,23.909,22.03363652,5.14444,116.87,112.09,NW,-0.3809999999999718,0.3179999999999978,0.548823,100.23398338388208
685,685,686,2002,92.730186589911,119.23446469265188,-75.52499999999998,23.994,13.83339916,8.06648192,119.89,81.26,SW,-0.6929999999999836,-0.184000000000001,0.39375,92.730186589911
686,686,687,2002,42.04614946698492,116.83563135924072,-75.28800000000001,23.603,15.86545296,13.941432400000002,144.83,68.09,NE,0.3709999999999809,0.1050000000000004,0.756557,42.04614946698492
687,687,688,2002,47.70521216806548,301.10093690725165,-74.89499999999998,22.897,65.43213236,29.19984144,128.23,34.07,SW,-0.5799999999999841,-0.0190000000000019,0.4764,47.70521216806548
688,688,689,2002,34.2718679094096,104.44131292929085,-75.19400000000002,23.564,25.22833376,25.19232268,119.78,29.02,NW,-0.5409999999999968,0.1700000000000017,0.47096,34.2718679094096
689,689,690,2002,64.78645059732727,77.1304668994052,-74.98700000000002,23.834,49.643846,15.93747512,129.21,60.37,NW,-0.1510000000000104,0.0189999999999983,0.622316,64.78645059732727
690,690,691,2002,62.97936933631546,107.54077291459076,-75.28800000000001,23.806,17.794617960000004,15.01662036,120.3,47.45,NE,0.4879999999999995,0.2100000000000008,0.5431,62.97936933631546
691,691,692,2002,80.69394629710459,76.88132820348721,-74.952,23.973,44.463394920000006,16.01464172,120.06,44.71,SW,-0.4769999999999754,-0.0579999999999998,0.533359,80.69394629710459
692,692,693,2002,101.29289780137591,17.144274402926218,-74.245,23.534,43.56311792,21.81757004,120.23,45.07,NW,-0.1990000000000122,0.5269999999999975,0.400166,101.29289780137591
693,693,694,2002,89.72110156479476,232.2369220259669,-75.61200000000002,22.626,75.25801276,45.75464936,134.57,21.94,NW,-0.438000000000045,0.2020000000000017,0.382552,89.72110156479476
694,694,695,2002,51.0123201295525,257.687554838569,-75.21499999999997,22.816,27.9600314,8.3854372,119.95,78.76,NW,-0.3439999999999941,0.0449999999999981,0.467674,51.0123201295525
695,695,696,2002,72.92835158564893,46.04835258529715,-74.661,23.738,37.98654496,32.93984932,118.38,30.3,NW,-0.3829999999999813,0.1999999999999993,0.477761,72.92835158564893
696,696,697,2002,10.086962773798136,114.02650657867495,-75.154,23.348,19.163039,16.04550836,120.12,44.62,NW,-0.2160000000000081,0.096,0.449577,10.086962773798136
697,697,698,2002,17.604264057325455,338.93655154787024,-74.969,23.208,55.55480756,40.58448716,125.96,24.69,SW,-0.5980000000000132,-0.2190000000000012,0.607323,17.604264057325455
698,698,699,2002,27.273041084557963,129.71599985802203,-75.274,23.454,25.26948928,18.06727328,120.39,39.92,NW,-0.3899999999999863,0.4100000000000001,0.510375,27.273041084557963
699,699,700,2002,10.439312477361083,315.4307872170061,-75.05000000000001,23.199,45.30708308,25.93312204,119.97,38.21,NW,-0.3340000000000032,0.4270000000000031,0.495745,10.439312477361083
700,700,701,2002,76.62964408765069,264.34721463426496,-75.185,22.578,35.52750264,14.8159872,120.03,48.04,NW,-0.4750000000000227,0.184000000000001,0.365842,76.62964408765069
701,701,702,2002,75.99739654093476,158.0431914384637,-75.75200000000001,23.521,34.8278588,24.52868992,120.1,29.78,NE,0.0550000000000068,0.2520000000000024,0.526314,75.99739654093476
702,702,703,2002,16.25041516392781,36.94817051998224,-75.0,23.353,69.63513984000001,11.48239008,134.95,80.55,NW,-0.6650000000000205,0.1590000000000024,0.333501,16.25041516392781
703,703,704,2003,94.4576086347744,288.49882369001006,-74.84699999999998,22.458,24.22002352,8.390581639999999,120.11,78.75,SW,-0.4470000000000027,-0.0830000000000019,0.514334,94.4576086347744
704,704,705,2003,51.63266149444639,50.32059612359927,-74.82,23.623,55.431341,44.79778352,119.93,22.4,NW,-0.5260000000000105,0.2580000000000026,0.813707,51.63266149444639
705,705,706,2003,86.77310964233054,296.2700526307179,-74.77100000000002,22.564,18.8800948,12.63474464,120.09,55.53,SW,-0.2740000000000009,-0.1290000000000013,0.484521,86.77310964233054
706,706,707,2003,23.5312146095358,284.7573193258895,-75.06299999999999,23.06,41.93233044,26.19034404,136.55,37.85,SW,-0.2179999999999609,-0.0480000000000018,0.601491,23.5312146095358
707,707,708,2003,79.45002857771699,319.589719520681,-74.572,22.801,17.774040199999998,5.16501776,143.27,143.27,SE,0.1480000000000245,-0.1169999999999973,0.503009,79.45002857771699
708,708,709,2003,47.06413089604427,112.75499625294148,-75.281,23.656,22.13138088,20.572615560000003,119.69,35.28,NE,0.7280000000000086,0.2179999999999999,0.627795,47.06413089604427
709,709,710,2003,19.91607273033629,290.5560452195928,-75.05399999999997,23.097,22.21369192,5.36050648,118.91,109.18,NW,-0.30499999999995,0.1990000000000016,0.588231,19.91607273033629
710,710,711,2003,30.130724584715544,95.92062071404206,-75.14499999999998,23.535,75.73644568,39.66877684,139.3,32.9,SW,-0.4230000000000018,-0.0680000000000013,1.360691,30.130724584715544
711,711,712,2003,45.14644421214118,249.11419853930744,-75.262,22.885,26.22635512,15.2275424,145.18,62.92,NW,-0.3879999999999768,0.490000000000002,0.402145,45.14644421214118
712,712,713,2003,67.1372927068114,79.13594007791058,-75.00299999999999,23.859,18.74633936,7.5366046,120.21,85.66,SE,0.3770000000000095,-0.1689999999999969,0.397872,67.1372927068114
713,713,714,2003,55.36942138942871,208.1062698208012,-75.55700000000002,23.03,37.69331188,21.97704768,111.79,33.12,NW,-0.2470000000000141,0.3520000000000003,0.589538,55.36942138942871
714,714,715,2003,59.03332317428928,111.74139297948452,-75.31400000000002,23.759,25.44440024,12.92283328,119.63,54.41,NE,0.3599999999999568,0.0410000000000003,0.379274,59.03332317428928
715,715,716,2003,19.30570511532761,71.5650511770802,-75.06200000000001,23.43,29.0403638,21.41630372,120.1,33.95,SW,-0.2970000000000254,-0.0710000000000015,0.478808,19.30570511532761
716,716,717,2003,72.14231497533278,237.3124451614337,-75.46800000000002,22.718,24.43609,20.330826880000004,128.92,48.18,NW,-0.2880000000000109,0.3490000000000002,0.470499,72.14231497533278
717,717,718,2003,79.5882384840857,231.73954597232628,-75.56099999999998,22.702,29.53423004,10.0059358,140.8,68.07,NE,0.1720000000000254,0.1710000000000029,0.443185,79.5882384840857
718,718,719,2003,15.764344895999026,150.00492038286188,-75.24000000000001,23.336,37.8888006,19.04986132,119.82,37.96,SE,0.0179999999999722,-0.1900000000000012,0.521204,15.764344895999026
719,719,720,2003,90.44558994224076,79.82093989229531,-74.97300000000001,24.067,23.8187572,14.02374344,127.21,67.74,NW,-0.5440000000000396,0.0740000000000016,0.467267,90.44558994224076
720,720,721,2003,64.00620364464837,34.18612248637387,-74.63999999999999,23.589,16.04550836,16.01464172,136.82,77.46,NW,-0.1200000000000045,0.1899999999999977,0.459227,64.00620364464837
721,721,722,2003,76.10140895541969,285.39438154903047,-74.935,22.604,33.26909348,19.16818344,120.06,37.75,NW,-0.3519999999999754,0.0039999999999977,0.483716,76.10140895541969
722,722,723,2003,15.2134803710423,339.0525294130533,-74.98899999999998,23.216,41.49505304,6.27107236,130.62,127.17,NW,-0.0549999999999499,0.2379999999999995,0.445279,15.2134803710423
723,723,724,2003,80.3637700272949,97.38022971450845,-75.20999999999998,23.983,48.67669128,34.210526,139.04,29.2,NW,-0.6490000000000009,0.1430000000000006,0.318688,80.3637700272949
724,724,725,2003,74.22879654823943,312.75781846371603,-74.66300000000001,22.774,36.8341904,12.06885624,120.07,57.84,SW,-0.2150000000000318,-0.2910000000000003,0.512908,74.22879654823943
725,725,726,2003,89.44706189137703,246.68004008443307,-75.43599999999998,22.525,33.20221576,4.71230704,120.14,118.4,NW,-0.6929999999999836,0.1319999999999979,0.542686,89.44706189137703
726,726,727,2003,87.9863189649391,265.29638529570593,-75.18200000000002,22.475,25.295211480000003,12.8868222,121.35,72.96,NW,-0.4630000000000223,0.1970000000000027,0.386887,87.9863189649391
727,727,728,2003,91.77814014240968,61.69924423399467,-74.72500000000002,23.993,48.13652508,5.463395279999999,120.14,107.86,NW,-0.7390000000000327,0.0829999999999984,0.525591,91.77814014240968
728,728,729,2003,44.12860806778281,86.97206289820208,-75.096,23.662,40.32212072,11.07597932,120.22,62.38,NW,-0.3690000000000282,0.0999999999999978,0.454282,44.12860806778281
729,729,730,2003,73.51427010451854,258.94456294813403,-75.24400000000003,22.615,30.08982956,24.65730092,114.09,29.63,SE,0.273999999999944,-0.0880000000000009,0.406762,73.51427010451854
730,730,731,2003,10.959247601908126,186.9810574068321,-75.21499999999997,23.253,35.013058640000004,23.73644616,120.09,30.75,SW,-0.3039999999999736,-0.2190000000000012,0.383372,10.959247601908126
731,731,732,2003,67.86930685516072,259.9214522443165,-75.22399999999999,22.663,42.42619668,31.05183984,119.93,32.1,NW,-0.4479999999999791,0.0790000000000006,0.433721,67.86930685516072
732,732,733,2003,57.93147318168155,63.72952607059138,-74.88600000000002,23.733,39.7665212,4.77404032,119.79,117.42,SE,0.4279999999999972,-0.032,0.546755,57.93147318168155
733,733,734,2003,56.86949349168042,32.72850693596794,-74.68599999999998,23.542,38.72734432,24.117134720000003,119.98,40.97,NW,-0.4269999999999641,0.4540000000000006,0.537972,56.86949349168042
734,734,735,2003,15.344119036293373,19.876872194606182,-74.98700000000002,23.312,18.52512844,10.1345468,120.23,67.34,NW,-0.174000000000035,0.3830000000000026,0.525969,15.344119036293373
735,735,736,2003,65.55374694096484,75.9872866250052,-74.97399999999999,23.838,32.76493836,31.76177256,119.66,23.15,NW,-0.48599999999999,0.3109999999999999,0.455978,65.55374694096484
736,736,737,2003,11.211549491484105,269.43273359014745,-75.118,23.164,17.35219612,7.1250494,120.02,89.4,NE,0.1689999999999827,0.0840000000000031,0.486229,11.211549491484105
737,737,738,2003,75.21001567610804,33.80733256796038,-74.55399999999997,23.642,13.24178856,11.89908972,111.94,58.57,NW,-0.3559999999999945,0.3309999999999995,0.477764,75.21001567610804
738,738,739,2004,92.1316716715812,270.34515112316285,-75.11200000000002,22.435,65.82825423999999,30.609418,120.28,42.34,SW,-0.8170000000000073,-0.2970000000000006,0.499264,92.1316716715812
739,739,740,2004,21.973514693831877,29.67308211207596,-74.945,23.363,46.13019348,20.63949328,120.28,35.17,NW,-0.4270000000000209,0.4809999999999981,0.469231,21.973514693831877
740,740,741,2004,30.687435083434224,93.31778116833009,-75.13299999999998,23.541,44.0621286,26.08745524,119.8,37.99,NW,-0.4900000000000091,0.5990000000000002,0.42606,30.687435083434224
741,741,742,2004,40.81058068687379,217.9296551798444,-75.40699999999998,23.039,52.64819896,33.53660436,119.96,21.94,NW,-0.1279999999999859,0.1100000000000029,0.420601,40.81058068687379
742,742,743,2004,60.31397226182317,226.938960344734,-75.488,22.868,49.859912480000006,15.567075440000002,119.93,61.67,NW,-0.5009999999999764,0.4629999999999974,0.308994,60.31397226182317
743,743,744,2004,83.18255868269517,278.054414446382,-75.012,22.523,44.74119468,16.94064092,120.24,42.41,NW,-0.5260000000000105,0.0219999999999984,0.618422,83.18255868269517
744,744,745,2004,53.92589748905406,94.95952393443804,-75.15899999999999,23.749,46.804115120000006,33.145626920000005,120.06,30.12,NW,-0.5389999999999873,0.0259999999999998,0.428343,53.92589748905406
745,745,746,2004,41.13295175403738,279.004779125274,-75.05900000000003,22.899,33.99445952,18.1598732,120.28,39.72,SW,-0.4320000000000163,-0.0350000000000001,0.572089,41.13295175403738
746,746,747,2004,48.664101430110286,225.36964506184648,-75.42500000000001,22.953,41.45904196,24.43094556,119.88,29.9,NW,-0.5190000000000055,0.3179999999999978,0.53616,48.664101430110286
747,747,748,2004,24.67223145562645,279.84372339069347,-75.07900000000001,23.046,44.3965172,13.61218824,113.29,51.92,NW,-0.3129999999999882,0.3380000000000009,0.547874,24.67223145562645
748,748,749,2004,36.35059346145519,249.62825079085871,-75.231,22.958,24.49267884,8.20023736,120.11,80.2,SE,0.27800000000002,-0.1450000000000031,0.5049,36.35059346145519
749,749,750,2004,16.539372479025655,151.54298340456066,-75.24799999999999,23.336,58.2093386,25.475266880000003,118.51,38.88,SW,-0.5240000000000009,-0.1280000000000001,0.498813,16.539372479025655
750,750,751,2004,64.06584991241104,158.77005456357662,-75.65499999999997,23.474,27.55876508,7.77324884,144.36,109.61,NE,0.1930000000000404,0.3569999999999993,0.406555,64.06584991241104
751,751,752,2004,31.968192707748976,179.80105712063985,-75.40499999999997,23.266,35.692124719999995,8.31341504,142.11,104.3,NW,-0.4639999999999986,0.2349999999999994,0.347335,31.968192707748976
752,752,753,2004,98.01155434947432,99.45165458954632,-75.262,24.136,42.3644634,32.04471676,112.98,22.94,SE,0.8249999999999886,-0.1679999999999992,0.535337,98.01155434947432
753,753,754,2004,10.607907098009624,103.30917869540372,-75.13900000000001,23.358,48.47091368,12.97427768,119.92,54.23,SW,-0.0740000000000122,-0.2829999999999977,0.481609,10.607907098009624
754,754,755,2004,90.02818528660902,262.98889161139107,-75.21600000000001,22.46,37.9659672,18.35536192,112.25,39.33,NW,-0.4540000000000077,0.1219999999999998,0.465481,90.02818528660902
755,755,756,2004,18.29750073097466,119.83110512878888,-75.19900000000001,23.408,19.97071608,6.42026112,119.97,96.51,SE,0.3589999999999804,-0.0060000000000002,0.476025,18.29750073097466
756,756,757,2004,31.126347585282588,146.93330409254708,-75.35199999999998,23.418,74.91333528,52.02572172,120.29,25.2,SW,-0.7819999999999823,-0.3659999999999996,1.191131,31.126347585282588
757,757,758,2004,34.74849637034828,333.4349488229232,-74.83699999999999,23.125,26.04115528,11.73446764,120.2,59.31,SW,-0.1119999999999663,-0.4059999999999988,0.411357,34.74849637034828
758,758,759,2004,27.71756904924996,149.42975224975473,-75.332,23.392,25.3620892,20.387415720000003,119.88,35.59,NW,-0.5419999999999732,0.3299999999999983,0.531543,27.71756904924996
759,759,760,2004,77.76094681136622,172.78368379643047,-75.81200000000001,23.353,19.4974276,14.8159872,120.22,48.04,NE,0.079999999999984,0.517000000000003,0.40328,77.76094681136622
760,760,761,2004,35.89421470097927,254.7604212421856,-75.202,22.953,44.628017,26.51444376,120.22,27.61,SW,-0.6419999999999959,-0.1069999999999993,0.334176,35.89421470097927
761,761,762,2004,103.71659670949651,27.607176367696084,-74.28899999999999,23.698,63.59042284,34.426592480000004,140.14,29.02,NW,-0.1379999999999768,0.4220000000000006,0.606669,103.71659670949651
762,762,763,2004,34.85470699920017,217.23483398157327,-75.36700000000002,23.075,42.333596760000006,22.13138088,120.32,32.89,NW,-0.0819999999999936,0.2119999999999997,0.540707,34.85470699920017
763,763,764,2004,51.99411094537376,126.40508298797764,-75.39499999999998,23.642,49.49465724,19.7289274,120.01,36.72,NW,-0.7849999999999682,0.1559999999999988,0.402526,51.99411094537376
764,764,765,2004,100.1803748894977,227.6494440778664,-75.72500000000002,22.598,27.12663212,16.81202992,119.94,42.72,NW,-0.2930000000000063,0.3559999999999981,0.468023,100.1803748894977
765,765,766,2004,47.23672785026403,245.42233302472613,-75.29399999999998,22.878,34.99248088,22.32172516,129.71,44.11,NW,-0.4599999999999795,0.4220000000000006,0.39953,47.23672785026403
766,766,767,2004,99.17320453126383,122.80072915222648,-75.601,24.016,39.46299924,13.55045496,119.92,52.14,SW,-0.7989999999999782,-0.2610000000000028,0.449017,99.17320453126383
767,767,768,2004,32.66362430900708,63.34787323720632,-74.98500000000001,23.528,35.45033604,24.68816756,115.16,40.06,NW,-0.3940000000000054,0.193999999999999,0.682847,32.66362430900708
768,768,769,2004,70.71013650814088,77.11998809721504,-74.97500000000002,23.886,54.63909724,13.36011068,136.21,70.7,NW,-0.2340000000000373,0.0249999999999985,0.506746,70.71013650814088
769,769,770,2004,86.5288964566163,195.5516513679488,-75.868,23.056,35.17253628,22.90304688,111.56,31.83,NW,-0.2509999999999763,0.4140000000000015,0.383759,86.5288964566163
770,770,771,2004,31.395541084683348,61.26020470831032,-74.981,23.513,66.52789808,30.65057352,119.75,42.28,NW,-0.4209999999999922,0.2700000000000031,0.440661,31.395541084683348
771,771,772,2004,42.24319345172815,30.473178250017057,-74.78899999999999,23.458,54.402453,25.593589,120.27,28.58,SW,-0.7869999999999777,-0.2780000000000022,0.517595,42.24319345172815
772,772,773,2004,59.226691795169934,207.33343132282283,-75.59100000000001,23.02,36.62326836,20.624059960000004,120.36,35.2,NW,-0.3940000000000054,0.4269999999999996,0.398466,59.226691795169934
773,773,774,2004,82.44692656491235,80.23332060422587,-74.99099999999999,23.997,34.544914600000006,14.73367616,120.07,48.3,NW,-0.3019999999999641,0.0139999999999993,0.562828,82.44692656491235
774,774,775,2004,19.284952294469992,95.28400014196976,-75.13299999999998,23.438,79.05975392,25.110011640000003,120.08,51.18,SW,-0.382000000000005,-0.2200000000000024,0.4056,19.284952294469992
775,775,776,2004,80.3900593108378,76.42426192333146,-74.947,23.969,42.89434072,29.16383036,120.0,25.16,SW,-0.5889999999999986,-0.0509999999999983,0.460195,80.3900593108378
776,776,777,2004,95.56996863555013,260.03442438745446,-75.26600000000002,22.417,43.54254016,21.61693688,120.11,33.64,NW,-0.8079999999999927,0.157,0.423091,95.56996863555013
777,777,778,2004,98.2524950522905,15.732004785106888,-74.26499999999999,23.505,35.38345832,19.24535004,112.92,37.59,NW,-0.044999999999959,0.3149999999999977,0.455708,98.2524950522905
778,778,779,2004,80.7824568145832,231.3033060560403,-75.572,22.697,61.25999152,34.51404796,120.3,37.69,NW,-0.6999999999999886,0.3439999999999976,0.367279,80.7824568145832
779,779,780,2004,68.71841373314761,276.58548077685043,-75.04599999999999,22.65,35.77443576,16.86861876,120.28,42.58,SW,-0.7830000000000155,-0.2040000000000006,0.338479,68.71841373314761
780,780,781,2004,88.16125649058948,214.95065141187652,-75.76799999999997,22.81,79.44044248,36.314601960000005,119.85,35.87,NW,-0.6699999999999591,0.5,0.477617,88.16125649058948
781,781,782,2004,40.31913615146009,239.19855402386423,-75.303,22.953,36.03165776,18.65373944,120.05,38.73,NW,-0.4870000000000232,0.2800000000000011,0.407068,40.31913615146009
782,782,783,2004,20.91282419952111,37.23483398157119,-74.96699999999998,23.379,51.57815544,41.81915276,120.03,23.97,NW,-0.6449999999999818,0.0450000000000017,0.845349,20.91282419952111
783,783,784,2004,63.49762737299721,275.91988275627426,-75.05799999999999,22.696,47.73525876000001,37.43094544,120.25,19.69,NW,-0.5589999999999691,0.1230000000000011,0.56101,63.49762737299721
784,784,785,2004,17.818525444043352,45.757168865055846,-75.005,23.38,25.29006704,16.441630240000002,120.17,43.62,NW,-0.3910000000000195,0.4969999999999999,0.574791,17.818525444043352
785,785,786,2005,98.63653867102164,243.60796021306876,-75.512,22.469,33.78353748,15.15552024,119.48,47.06,NW,-0.3600000000000136,0.0929999999999999,0.463411,98.63653867102164
786,786,787,2005,46.2715585754338,222.5695496884272,-75.42399999999998,22.983,20.49030452,15.34586452,119.63,46.52,NE,0.7960000000000491,0.407,0.541963,46.2715585754338
787,787,788,2005,41.826973988084376,49.84400037508294,-74.87400000000002,23.553,63.276612,51.701622,120.1,14.3,SE,0.0109999999999672,-0.0189999999999983,0.888316,41.826973988084376
788,788,789,2005,19.969205417340635,174.25771672219528,-75.29599999999999,23.283,43.35219588,13.94657684,117.12,50.79,NE,0.0360000000000013,0.3180000000000014,0.523091,19.969205417340635
789,789,790,2005,64.98516780004225,216.10652108995936,-75.58999999999997,22.92,33.27938236,27.73367604,120.01,26.43,NW,-0.3519999999999754,0.2310000000000016,0.417301,64.98516780004225
790,790,791,2005,18.781318084735634,217.07307331730945,-75.25200000000001,23.163,46.40799324,31.319350720000003,135.63,31.83,NW,-0.1910000000000309,0.1539999999999999,0.496585,18.781318084735634
791,791,792,2005,83.54289476071729,157.8310430591343,-75.81400000000002,23.549,44.370795,25.13573384,141.29,39.38,SW,-0.0380000000000109,-0.0940000000000012,0.50905,83.54289476071729
792,792,793,2005,12.449826504818148,338.0088700828274,-75.01299999999998,23.223,72.53145956,37.73961184,141.72,34.55,NE,0.2930000000000063,0.1319999999999979,0.584655,12.449826504818148
